"identifier","game_rank","points","bgg_id","bgg_name"
117,36,15,177590,"13 Days: The Cuban Missile Crisis, 1962"
117,37,14,160477,"Onitama"
117,38,13,170624,"Crusaders: Thy Will Be Done"
117,39,12,19777,"Indonesia"
117,40,11,13122,"Antiquity"
117,41,10,552,"Bus"
117,42,9,234671,"Pandemic: Rising Tide"
117,43,8,43015,"Hansa Teutonica"
117,44,7,221107,"Pandemic Legacy: Season 2"
117,45,6,266524,"PARKS"
117,46,5,66056,"Rivals for Catan"
117,47,4,2651,"Power Grid"
117,48,3,483,"Diplomacy"
117,49,2,123260,"Suburbia"
117,50,1,154458,"Akrotiri"
118,1,50,256960,"Pax Pamir: Second Edition"
118,2,49,192135,"Too Many Bones"
118,3,48,4098,"Age of Steam"
118,4,47,224517,"Brass: Birmingham"
118,5,46,237182,"Root"
118,6,45,162886,"Spirit Island"
118,7,44,111341,"The Great Zimbabwe"
118,8,43,175914,"Food Chain Magnate"
118,9,42,161533,"Lisboa"
118,10,41,332686,"John Company: Second Edition"
118,11,40,322656,"burncycle"
118,12,39,342070,"Thunder Road: Vendetta"
118,13,38,262211,"Cloudspire"
118,14,37,246900,"Eclipse: Second Dawn for the Galaxy"
118,15,36,28720,"Brass: Lancashire"
118,16,35,84876,"The Castles of Burgundy"
118,17,34,184267,"On Mars"
118,18,33,12,"Ra"
118,19,32,317985,"Beyond the Sun"
118,20,31,284189,"Foundations of Rome"
118,21,30,337627,"Voidfall"
118,22,29,316554,"Dune: Imperium"
118,23,28,242302,"Space Base"
118,24,27,286096,"Tapestry"
118,25,26,313889,"Hoplomachus: Victorum"
118,26,25,109276,"Kanban: Driver's Edition"
118,27,24,251247,"Barrage"
118,28,23,552,"Bus"
118,29,22,342942,"Ark Nova"
118,30,21,185343,"Anachrony"
118,31,20,42052,"Vinhos"
118,32,19,2651,"Power Grid"
118,33,18,169786,"Scythe"
118,34,17,172996,"The King Is Dead"
118,35,16,334986,"Daybreak"
118,36,15,31260,"Agricola"
118,37,14,396790,"Nucleum"
118,38,13,503,"Through the Desert"
118,39,12,404431,"Men-Nefer"
118,40,11,298069,"Cubitos"
118,41,10,297486,"Ride the Rails"
118,42,9,187617,"Nemo's War (Second Edition)"
118,43,8,237179,"Weather Machine"
118,44,7,295947,"Cascadia"
118,45,6,367966,"Endeavor: Deep Sea"
118,46,5,256730,"Pipeline"
118,47,4,410201,"Wyrmspan"
118,48,3,173346,"7 Wonders Duel"
118,49,2,373106,"Sky Team"
118,50,1,365717,"Clank!: Catacombs"
119,1,50,124361,"Concordia"
119,2,49,4098,"Age of Steam"
119,3,48,224517,"Brass: Birmingham"
119,4,47,182028,"Through the Ages: A New Story of Civilization"
119,5,46,321608,"Hegemony: Lead Your Class to Victory"
119,6,45,202426,"Sidereal Confluence"
119,7,44,240980,"Blood on the Clocktower"
119,8,43,31260,"Agricola"
119,9,42,35677,"Le Havre"
119,10,41,162886,"Spirit Island"
119,11,40,300322,"Hallertau"
119,12,39,70149,"Ora et Labora"
119,13,38,111341,"The Great Zimbabwe"
119,14,37,164153,"Star Wars: Imperial Assault"
119,15,36,144733,"Russian Railroads"
119,16,35,332686,"John Company: Second Edition"
119,17,34,177736,"A Feast for Odin"
119,18,33,365717,"Clank!: Catacombs"
119,19,32,167791,"Terraforming Mars"
119,20,31,552,"Bus"
119,21,30,316554,"Dune: Imperium"
119,22,29,66589,"Navegador"
119,23,28,420805,"Black Forest"
119,24,27,295947,"Cascadia"
119,25,26,12,"Ra"
119,26,25,2651,"Power Grid"
119,27,24,128621,"Viticulture"
119,28,23,36218,"Dominion"
119,29,22,98229,"Pictomania"
119,30,21,23540,"Shikoku 1889"
119,31,20,271601,"Feed the Kraken"
119,32,19,385610,"Kutná Hora: The City of Silver"
119,33,18,38453,"Space Alert"
119,34,17,345868,"Federation"
119,35,16,167355,"Nemesis"
119,36,15,234277,"Nusfjord"
119,37,14,191189,"Aeon's End"
119,38,13,340466,"Unfathomable"
119,39,12,367379,"Deal with the Devil"
119,40,11,34119,"Tales of the Arabian Nights"
119,41,10,196340,"Yokohama"
119,42,9,192836,"The Colonists"
119,43,8,126163,"Tzolk'in: The Mayan Calendar"
119,44,7,216132,"Clans of Caledonia"
119,45,6,54138,"Imperial 2030"
119,46,5,125153,"The Gallerist"
119,47,4,252446,"Key Flow"
119,48,3,154809,"Nippon"
119,49,2,174430,"Gloomhaven"
119,50,1,308765,"Praga Caput Regni"
120,1,50,4098,"Age of Steam"
120,2,49,220308,"Gaia Project"
120,3,48,13884,"The Scepter of Zavandor"
120,4,47,193738,"Great Western Trail"
120,5,46,396790,"Nucleum"
120,6,45,224517,"Brass: Birmingham"
120,7,44,38054,"Snow Tails"
120,8,43,2651,"Power Grid"
120,9,42,310873,"Carnegie"
120,10,41,174430,"Gloomhaven"
120,11,40,295770,"Frosthaven"
120,12,39,262211,"Cloudspire"
120,13,38,109276,"Kanban: Driver's Edition"
120,14,37,35677,"Le Havre"
120,15,36,125752,"Race! Formula 90"
120,16,35,424395,"Power Grid: Outpost"
120,17,34,182028,"Through the Ages: A New Story of Civilization"
120,18,33,19777,"Indonesia"
120,19,32,875,"Roads & Boats"
120,20,31,62219,"Dominant Species"
120,21,30,13122,"Antiquity"
120,22,29,148228,"Splendor"
120,23,28,122515,"Keyflower"
120,24,27,177736,"A Feast for Odin"
120,25,26,229853,"Teotihuacan: City of Gods"
120,26,25,1,"Die Macher"
120,27,24,161936,"Pandemic Legacy: Season 1"
120,28,23,34635,"Stone Age"
120,29,22,276025,"Maracaibo"
120,30,21,317985,"Beyond the Sun"
120,31,20,31260,"Agricola"
120,32,19,22545,"Age of Empires III: The Age of Discovery"
120,33,18,175914,"Food Chain Magnate"
120,34,17,19600,"Antike"
120,35,16,18,"RoboRally"
120,36,15,124361,"Concordia"
120,37,14,126042,"Nations"
120,38,13,247763,"Underwater Cities"
120,39,12,97207,"Dungeon Petz"
120,40,11,102794,"Caverna: The Cave Farmers"
120,41,10,148949,"Istanbul"
120,42,9,161970,"Alchemists"
120,43,8,822,"Carcassonne"
120,44,7,70149,"Ora et Labora"
120,45,6,84876,"The Castles of Burgundy"
120,46,5,555,"The Princes of Florence"
120,47,4,494,"Ave Caesar"
120,48,3,172737,"High Frontier (Third Edition)"
120,49,2,2981,"Breaking Away"
120,50,1,198190,"Kepler-3042"
122,1,50,281655,"High Frontier 4 All"
122,2,49,184424,"Mega Civilization"
122,3,48,97915,"Bios: Megafauna"
122,4,47,321608,"Hegemony: Lead Your Class to Victory"
122,5,46,253607,"1822CA"
122,6,45,194879,"Not Alone"
122,7,44,256960,"Pax Pamir: Second Edition"
122,8,43,18,"RoboRally"
122,9,42,71,"Civilization"
122,10,41,184267,"On Mars"
122,11,40,227605,"For-Ex"
122,12,39,552,"Bus"
122,13,38,276025,"Maracaibo"
122,14,37,12750,"1860: Railways on the Isle of Wight"
122,15,36,142379,"Escape Plan"
122,16,35,24068,"Shadow Hunters"
122,17,34,108018,"Riichi Mahjong"
122,18,33,167791,"Terraforming Mars"
122,19,32,1115,"Poker"
122,20,31,272739,"Clinic: Deluxe Edition"
122,21,30,98918,"Bios: Genesis"
122,22,29,173,"Formula Dé"
122,23,28,332686,"John Company: Second Edition"
122,24,27,342942,"Ark Nova"
122,25,26,2397,"Backgammon"
122,26,25,231733,"Obsession"
122,27,24,411937,"Verdun"
122,28,23,202426,"Sidereal Confluence"
122,29,22,171668,"The Grizzled"
122,30,21,198190,"Kepler-3042"
122,31,20,144733,"Russian Railroads"
122,32,19,161533,"Lisboa"
122,33,18,224517,"Brass: Birmingham"
122,34,17,317985,"Beyond the Sun"
122,35,16,207691,"Railroad Revolution"
122,36,15,227789,"Heaven & Ale"
122,37,14,219717,"18USA"
122,38,13,244049,"Forum Trajanum"
122,39,12,36218,"Dominion"
122,40,11,229853,"Teotihuacan: City of Gods"
122,41,10,250458,"Gùgōng"
122,42,9,370789,"Nova Roma"
122,43,8,110327,"Lords of Waterdeep"
122,44,7,310873,"Carnegie"
122,45,6,60,"Vinci"
122,46,5,292187,"1861: Railways of the Russian Empire & 1867: Railways of Canada"
122,47,4,122515,"Keyflower"
122,48,3,254127,"Europa Universalis: The Price of Power"
122,49,2,282435,"1882: Assiniboia"
122,50,1,253608,"18Chesapeake"
123,1,50,359871,"Arcs"
123,2,49,332686,"John Company: Second Edition"
123,3,48,233078,"Twilight Imperium: Fourth Edition"
123,4,47,167791,"Terraforming Mars"
123,5,46,266810,"Paladins of the West Kingdom"
123,6,45,269511,"Cooper Island"
123,7,44,291572,"Oath"
123,8,43,276025,"Maracaibo"
123,9,42,337765,"Brian Boru: High King of Ireland"
123,10,41,265537,"Weimar: The Fight for Democracy"
123,11,40,256960,"Pax Pamir: Second Edition"
123,12,39,224517,"Brass: Birmingham"
123,13,38,304985,"Dark Ages: Holy Roman Empire"
123,14,37,237182,"Root"
123,15,36,111341,"The Great Zimbabwe"
123,16,35,196354,"Era of Tribes"
123,17,34,12,"Ra"
123,18,33,177736,"A Feast for Odin"
123,19,32,262712,"Res Arcana"
123,20,31,216132,"Clans of Caledonia"
123,21,30,350316,"Wayfarers of the South Tigris"
123,22,29,370853,"Carolingi"
123,23,28,286096,"Tapestry"
123,24,27,189932,"Tyrants of the Underdark"
123,25,26,143401,"Yunnan"
123,26,25,332560,"City of Winter"
123,27,24,43015,"Hansa Teutonica"
123,28,23,285967,"Ankh: Gods of Egypt"
123,29,22,28143,"Race for the Galaxy"
123,30,21,316554,"Dune: Imperium"
123,31,20,170216,"Blood Rage"
123,32,19,367041,"Scholars of the South Tigris"
123,33,18,70149,"Ora et Labora"
123,34,17,296151,"Viscounts of the West Kingdom"
123,35,16,349750,"Molly House"
123,36,15,359438,"Skymines"
123,37,14,187645,"Star Wars: Rebellion"
123,38,13,345377,"Virtù"
123,39,12,169786,"Scythe"
123,40,11,380607,"Great Western Trail: New Zealand"
123,41,10,381249,"Rebel Princess"
123,42,9,342900,"Earthborne Rangers"
123,43,8,294230,"Remember Our Trip"
123,44,7,254127,"Europa Universalis: The Price of Power"
123,45,6,185538,"Tsukuyumi: Full Moon Down"
123,46,5,164928,"Orléans"
123,47,4,236457,"Architects of the West Kingdom"
123,48,3,314672,"Stilicho: Last of the Romans"
123,49,2,170042,"Raiders of the North Sea"
123,50,1,255692,"New Frontiers"
124,1,50,174155,"Lignum"
124,2,49,257732,"Pax Transhumanity"
124,3,48,230085,"Agra"
124,4,47,236191,"London (Second Edition)"
124,5,46,256960,"Pax Pamir: Second Edition"
124,6,45,180899,"Ponzi Scheme"
124,7,44,160495,"ZhanGuo"
124,8,43,182874,"Grand Austria Hotel"
124,9,42,311193,"Anno 1800: The Board Game"
124,10,41,2651,"Power Grid"
124,11,40,237179,"Weather Machine"
124,12,39,127060,"Bora Bora"
124,13,38,87890,"Prêt-à-Porter"
124,14,37,184267,"On Mars"
124,15,36,236457,"Architects of the West Kingdom"
124,16,35,220877,"Rajas of the Ganges"
124,17,34,34635,"Stone Age"
124,18,33,256730,"Pipeline"
124,19,32,172540,"Dragoon"
124,20,31,124361,"Concordia"
124,21,30,4098,"Age of Steam"
124,22,29,246784,"Cryptid"
124,23,28,84876,"The Castles of Burgundy"
124,24,27,238638,"Castell"
124,25,26,182028,"Through the Ages: A New Story of Civilization"
124,26,25,166571,"Tramways"
124,27,24,342942,"Ark Nova"
124,28,23,217780,"Gentes"
124,29,22,198953,"Pax Renaissance"
124,30,21,175914,"Food Chain Magnate"
124,31,20,224517,"Brass: Birmingham"
124,32,19,2653,"Survive: Escape from Atlantis!"
124,33,18,26990,"Container"
124,34,17,222509,"Lords of Hellas"
124,35,16,70919,"Takenoko"
124,36,15,228341,"Pulsar 2849"
124,37,14,205507,"Key to the City: London"
124,38,13,43015,"Hansa Teutonica"
124,39,12,196340,"Yokohama"
124,40,11,154825,"Arkwright"
124,41,10,204472,"Sub Terra"
124,42,9,167791,"Terraforming Mars"
124,43,8,171623,"The Voyages of Marco Polo"
124,44,7,12333,"Twilight Struggle"
124,45,6,249381,"The Estates"
124,46,5,206718,"Ethnos"
124,47,4,250458,"Gùgōng"
124,48,3,164928,"Orléans"
124,49,2,202426,"Sidereal Confluence"
124,50,1,157354,"Five Tribes: The Djinns of Naqala"
125,1,50,325022,"Coffee Traders"
125,2,49,2651,"Power Grid"
125,3,48,224517,"Brass: Birmingham"
125,4,47,4098,"Age of Steam"
125,5,46,161533,"Lisboa"
125,6,45,174430,"Gloomhaven"
125,7,44,161936,"Pandemic Legacy: Season 1"
125,8,43,262941,"Dominant Species: Marine"
125,9,42,280480,"Crystal Palace"
125,10,41,310873,"Carnegie"
125,11,40,237179,"Weather Machine"
125,12,39,28720,"Brass: Lancashire"
125,13,38,177736,"A Feast for Odin"
125,14,37,276025,"Maracaibo"
125,15,36,31260,"Agricola"
125,16,35,312484,"Lost Ruins of Arnak"
125,17,34,295895,"Distilled"
125,18,33,375459,"Speakeasy"
125,19,32,199792,"Everdell"
125,20,31,266810,"Paladins of the West Kingdom"
125,21,30,242804,"Lowlands"
125,22,29,193738,"Great Western Trail"
125,23,28,342942,"Ark Nova"
125,24,27,181279,"Fury of Dracula (Third/Fourth Edition)"
125,25,26,266507,"Clank! Legacy: Acquisitions Incorporated"
125,26,25,231733,"Obsession"
125,27,24,256680,"Return to Dark Tower"
125,28,23,371942,"The White Castle"
125,29,22,128621,"Viticulture"
125,30,21,236457,"Architects of the West Kingdom"
125,31,20,209685,"Century: Spice Road"
125,32,19,164928,"Orléans"
125,33,18,321608,"Hegemony: Lead Your Class to Victory"
125,34,17,432,"Take 5"
125,35,16,220,"High Society"
125,36,15,170042,"Raiders of the North Sea"
125,37,14,154809,"Nippon"
125,38,13,366162,"Clever 4Ever"
125,39,12,12,"Ra"
126,1,50,219717,"18USA"
126,2,49,193867,"1822: The Railways of Great Britain"
126,3,48,328237,"18SJ: Railways in the Frozen North"
126,4,47,43015,"Hansa Teutonica"
126,5,46,280480,"Crystal Palace"
126,6,45,293014,"Nidavellir"
126,7,44,250458,"Gùgōng"
126,8,43,348554,"Autobahn"
126,9,42,3097,"1849: The Game of Sicilian Railways"
126,10,41,63170,"1817"
126,11,40,145371,"Three Kingdoms Redux"
126,12,39,128721,"Crisis"
126,13,38,310873,"Carnegie"
126,14,37,184267,"On Mars"
126,15,36,277538,"1822MX"
126,16,35,360242,"1822PNW"
126,17,34,30771,"18West"
126,18,33,38986,"18NEB"
126,19,32,66837,"1862: Railway Mania in the Eastern Counties"
126,20,31,116046,"18NY"
126,21,30,28143,"Race for the Galaxy"
126,22,29,3076,"Puerto Rico"
126,23,28,199478,"Flamme Rouge"
126,24,27,324856,"The Crew: Mission Deep Sea"
126,25,26,167791,"Terraforming Mars"
126,26,25,75449,"Firenze"
126,27,24,277927,"Bites"
126,28,23,260180,"Project L"
126,29,22,151022,"Baseball Highlights: 2045"
126,30,21,318084,"Furnace"
126,31,20,31730,"Wabash Cannonball"
126,32,19,19777,"Indonesia"
126,33,18,177659,"The Manhattan Project 2: Minutes to Midnight"
126,34,17,350205,"Horseless Carriage"
126,35,16,196217,"18Ireland"
126,36,15,39351,"Automobile"
126,37,14,12750,"1860: Railways on the Isle of Wight"
126,38,13,292187,"1861: Railways of the Russian Empire & 1867: Railways of Canada"
126,39,12,26990,"Container"
126,40,11,40276,"Masters of Venice"
126,41,10,214880,"City of the Big Shoulders"
126,42,9,224517,"Brass: Birmingham"
126,43,8,122515,"Keyflower"
126,44,7,182028,"Through the Ages: A New Story of Civilization"
126,45,6,32424,"1848: Australia"
126,46,5,266830,"QE"
126,47,4,88827,"Battle Cry: 150th Civil War Anniversary Edition"
126,48,3,192457,"Cry Havoc"
126,49,2,423632,"Asian Tigers: A Story of Prosperity"
126,50,1,169786,"Scythe"
127,1,50,184267,"On Mars"
127,2,49,162886,"Spirit Island"
127,3,48,174430,"Gloomhaven"
127,4,47,295770,"Frosthaven"
127,5,46,28720,"Brass: Lancashire"
127,6,45,124361,"Concordia"
127,7,44,2651,"Power Grid"
127,8,43,115746,"War of the Ring: Second Edition"
127,9,42,185343,"Anachrony"
127,10,41,96913,"Lancaster"
127,11,40,66589,"Navegador"
127,12,39,316624,"Stationfall"
127,13,38,17405,"1846: The Race for the Midwest"
127,14,37,160495,"ZhanGuo"
127,15,36,25292,"Merchants & Marauders"
127,16,35,316554,"Dune: Imperium"
127,17,34,233398,"Endeavor: Age of Sail"
127,18,33,171879,"Kraftwagen"
127,19,32,359438,"Skymines"
127,20,31,12495,"Fire & Axe: A Viking Saga"
127,21,30,30957,"Tribune: Primus Inter Pares"
127,22,29,385610,"Kutná Hora: The City of Silver"
127,23,28,140620,"Lewis & Clark: The Expedition"
127,24,27,200511,"After the Empire"
127,25,26,285967,"Ankh: Gods of Egypt"
127,26,25,37358,"Founding Fathers"
127,27,24,234277,"Nusfjord"
127,28,23,324856,"The Crew: Mission Deep Sea"
127,29,22,73439,"Troyes"
127,30,21,22545,"Age of Empires III: The Age of Discovery"
127,31,20,157413,"New Bedford"
127,32,19,84876,"The Castles of Burgundy"
127,33,18,135219,"The Battle of Five Armies"
127,34,17,232405,"Western Legends"
127,35,16,128621,"Viticulture"
127,36,15,110327,"Lords of Waterdeep"
127,37,14,30549,"Pandemic"
127,38,13,100901,"Flash Point: Fire Rescue"
127,39,12,2511,"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases"
127,40,11,28143,"Race for the Galaxy"
127,41,10,17133,"Railways of the World"
127,42,9,411567,"The Gang"
127,43,8,822,"Carcassonne"
127,44,7,171623,"The Voyages of Marco Polo"
127,45,6,132531,"Roll for the Galaxy"
127,46,5,8217,"San Juan"
127,47,4,93,"El Grande"
127,48,3,110277,"Among the Stars"
127,49,2,234487,"Altiplano"
127,50,1,102680,"Trajan"
128,1,50,272739,"Clinic: Deluxe Edition"
128,2,49,251247,"Barrage"
128,3,48,463,"Magic: The Gathering"
128,4,47,43015,"Hansa Teutonica"
128,5,46,26990,"Container"
128,6,45,31260,"Agricola"
128,7,44,154825,"Arkwright"
128,8,43,18485,"18MEX"
128,9,42,146910,"Wildcatters"
128,10,41,321608,"Hegemony: Lead Your Class to Victory"
128,11,40,19777,"Indonesia"
128,12,39,396790,"Nucleum"
128,13,38,161970,"Alchemists"
128,14,37,256730,"Pipeline"
128,15,36,132531,"Roll for the Galaxy"
128,16,35,175914,"Food Chain Magnate"
128,17,34,23540,"Shikoku 1889"
128,18,33,404431,"Men-Nefer"
128,19,32,73439,"Troyes"
128,20,31,12333,"Twilight Struggle"
128,21,30,3097,"1849: The Game of Sicilian Railways"
128,22,29,126163,"Tzolk'in: The Mayan Calendar"
128,23,28,418059,"SETI: Search for Extraterrestrial Intelligence"
128,24,27,310873,"Carnegie"
128,25,26,400602,"Civolution"
128,26,25,269511,"Cooper Island"
128,27,24,322289,"Darwin's Journey"
128,28,23,220308,"Gaia Project"
128,29,22,350198,"Terminus"
128,30,21,304510,"Pampero"
128,31,20,84876,"The Castles of Burgundy"
128,32,19,419704,"Phoenix New Horizon"
128,33,18,244711,"Newton"
128,34,17,348554,"Autobahn"
128,35,16,63170,"1817"
128,36,15,109276,"Kanban: Driver's Edition"
128,37,14,193738,"Great Western Trail"
128,38,13,324856,"The Crew: Mission Deep Sea"
128,39,12,148949,"Istanbul"
128,40,11,131287,"Panamax"
128,41,10,371942,"The White Castle"
128,42,9,382843,"Evacuation"
128,43,8,164928,"Orléans"
128,44,7,253608,"18Chesapeake"
128,45,6,39351,"Automobile"
128,46,5,174155,"Lignum"
128,47,4,161417,"Red7"
128,48,3,374866,"Robotrick"
128,49,2,17133,"Railways of the World"
128,50,1,184267,"On Mars"
129,1,50,342942,"Ark Nova"
129,2,49,169786,"Scythe"
129,3,48,193738,"Great Western Trail"
129,4,47,167791,"Terraforming Mars"
129,5,46,174430,"Gloomhaven"
129,6,45,391137,"Galactic Cruise"
129,7,44,184267,"On Mars"
129,8,43,316554,"Dune: Imperium"
129,9,42,229853,"Teotihuacan: City of Gods"
129,10,41,109276,"Kanban: Driver's Edition"
129,11,40,400602,"Civolution"
129,12,39,187645,"Star Wars: Rebellion"
129,13,38,347305,"Inventions: Evolution of Ideas"
129,14,37,191051,"Outlive"
129,15,36,312484,"Lost Ruins of Arnak"
129,16,35,358661,"Andromeda's Edge"
129,17,34,247763,"Underwater Cities"
129,18,33,332772,"Revive"
129,19,32,185343,"Anachrony"
129,20,31,382518,"Sankoré: The Pride of Mansa Musa"
129,21,30,418059,"SETI: Search for Extraterrestrial Intelligence"
129,22,29,286096,"Tapestry"
129,23,28,237179,"Weather Machine"
129,24,27,128621,"Viticulture"
129,25,26,271896,"Star Wars: Outer Rim"
129,26,25,379078,"Expeditions"
129,27,24,42052,"Vinhos"
129,28,23,297030,"Tekhenu: Obelisk of the Sun"
129,29,22,306481,"Tawantinsuyu: The Inca Empire"
129,30,21,404431,"Men-Nefer"
129,31,20,410201,"Wyrmspan"
129,32,19,84876,"The Castles of Burgundy"
129,33,18,125153,"The Gallerist"
129,34,17,316624,"Stationfall"
129,35,16,262215,"Blackout: Hong Kong"
129,36,15,187617,"Nemo's War (Second Edition)"
129,37,14,347767,"Ostia"
129,38,13,258779,"Planet Unknown"
129,39,12,205059,"Mansions of Madness: Second Edition"
129,40,11,399941,"River of Gold"
129,41,10,256680,"Return to Dark Tower"
129,42,9,12,"Ra"
129,43,8,367966,"Endeavor: Deep Sea"
129,44,7,283393,"Aquatica"
129,45,6,282414,"Pharaon"
129,46,5,356414,"Space Station Phoenix"
129,47,4,236457,"Architects of the West Kingdom"
129,48,3,315727,"Last Light"
129,49,2,366013,"Heat: Pedal to the Metal"
129,50,1,245487,"Orchard: 9 card solitaire game"
130,1,50,188,"Go"
130,2,49,174430,"Gloomhaven"
130,3,48,144189,"Fire in the Lake"
130,4,47,2511,"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases"
130,5,46,281655,"High Frontier 4 All"
130,6,45,352135,"Plantagenet: Cousins' War for England, 1459 - 1485"
130,7,44,22877,"Fields of Fire"
130,8,43,322499,"Red Dust Rebellion"
130,9,42,193728,"Pendragon: The Fall of Roman Britain"
130,10,41,291572,"Oath"
130,11,40,332686,"John Company: Second Edition"
130,12,39,316624,"Stationfall"
130,13,38,2511,"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases"
130,14,37,161936,"Pandemic Legacy: Season 1"
130,15,36,359871,"Arcs"
130,16,35,115746,"War of the Ring: Second Edition"
130,17,34,351476,"My City: Roll & Build"
130,18,33,220308,"Gaia Project"
130,19,32,183685,"Mr. President: The American Presidency, 2001-2020"
130,20,31,62227,"Labyrinth: The War on Terror, 2001 – ?"
130,21,30,172996,"The King Is Dead"
130,22,29,188390,"Enemy Coast Ahead: The Doolittle Raid"
130,23,28,224517,"Brass: Birmingham"
130,24,27,62219,"Dominant Species"
130,25,26,219101,"Pavlov's House"
130,26,25,246900,"Eclipse: Second Dawn for the Galaxy"
130,27,24,96848,"Mage Knight Board Game"
130,28,23,66837,"1862: Railway Mania in the Eastern Counties"
130,29,22,3076,"Puerto Rico"
130,30,21,177736,"A Feast for Odin"
130,31,20,295770,"Frosthaven"
130,32,19,338376,"A Gest of Robin Hood"
130,33,18,31260,"Agricola"
130,34,17,12333,"Twilight Struggle"
130,35,16,339591,"Interstellar"
130,36,15,132018,"Churchill"
130,37,14,400995,"Perspectives"
130,38,13,347305,"Inventions: Evolution of Ideas"
130,39,12,342942,"Ark Nova"
130,40,11,408381,"War Story: Occupied France"
130,41,10,184267,"On Mars"
130,42,9,245654,"Railroad Ink: Deep Blue Edition"
130,43,8,321608,"Hegemony: Lead Your Class to Victory"
130,44,7,296577,"Red Flag Over Paris"
130,45,6,304783,"Hadrian's Wall"
130,46,5,111799,"Cuba Libre"
130,47,4,214029,"SpaceCorp: 2025-2300AD"
130,48,3,255984,"Sleeping Gods"
130,49,2,102794,"Caverna: The Cave Farmers"
130,50,1,337627,"Voidfall"
131,1,50,4098,"Age of Steam"
131,2,49,267609,"Guards of Atlantis II"
131,3,48,177736,"A Feast for Odin"
131,4,47,63888,"Innovation"
131,5,46,18602,"Caylus"
131,6,45,54138,"Imperial 2030"
131,7,44,39938,"Carson City"
131,8,43,161417,"Red7"
131,9,42,760,"Battle Line"
131,10,41,224517,"Brass: Birmingham"
131,11,40,270109,"Iwari"
131,12,39,31730,"Wabash Cannonball"
131,13,38,233398,"Endeavor: Age of Sail"
131,14,37,135281,"Serenissima (Second Edition)"
131,15,36,299607,"Capital Lux 2: Generations"
131,16,35,8098,"Jungle Speed"
131,17,34,122515,"Keyflower"
131,18,33,2955,"Mexica"
131,19,32,552,"Bus"
131,20,31,62219,"Dominant Species"
131,21,30,164928,"Orléans"
131,22,29,128271,"Ginkgopolis"
131,23,28,35677,"Le Havre"
131,24,27,111341,"The Great Zimbabwe"
131,25,26,95527,"Madeira"
131,26,25,2651,"Power Grid"
131,27,24,3076,"Puerto Rico"
131,28,23,51,"Ricochet Robots"
131,29,22,36553,"Time's Up! Title Recall!"
131,30,21,18,"RoboRally"
131,31,20,169786,"Scythe"
131,32,19,262211,"Cloudspire"
131,33,18,119432,"Snowdonia"
131,34,17,212765,"Songbirds"
131,35,16,104006,"Village"
131,36,15,182874,"Grand Austria Hotel"
131,37,14,307002,"Regicide"
131,38,13,146278,"Tash-Kalar: Arena of Legends"
131,39,12,73369,"51st State"
131,40,11,124361,"Concordia"
131,41,10,112,"Condottiere"
131,42,9,324856,"The Crew: Mission Deep Sea"
131,43,8,246900,"Eclipse: Second Dawn for the Galaxy"
131,44,7,54,"Tikal"
131,45,6,193738,"Great Western Trail"
131,46,5,228372,"Iberian Gauge"
131,47,4,256960,"Pax Pamir: Second Edition"
131,48,3,41,"Can't Stop"
131,49,2,102652,"Sentinels of the Multiverse"
131,50,1,46213,"Telestrations"
133,1,50,224517,"Brass: Birmingham"
133,2,49,332686,"John Company: Second Edition"
133,3,48,251247,"Barrage"
133,4,47,152470,"Fief: France 1429"
133,5,46,163068,"Trickerion: Legends of Illusion"
133,6,45,109276,"Kanban: Driver's Edition"
133,7,44,342942,"Ark Nova"
133,8,43,291572,"Oath"
133,9,42,321608,"Hegemony: Lead Your Class to Victory"
133,10,41,287941,"Formosa Tea"
133,11,40,124361,"Concordia"
133,12,39,121,"Dune"
133,13,38,367379,"Deal with the Devil"
133,14,37,125752,"Race! Formula 90"
133,15,36,161970,"Alchemists"
133,16,35,125153,"The Gallerist"
133,17,34,237182,"Root"
133,18,33,385610,"Kutná Hora: The City of Silver"
133,19,32,140603,"Francis Drake"
133,20,31,142379,"Escape Plan"
133,21,30,181279,"Fury of Dracula (Third/Fourth Edition)"
133,22,29,177736,"A Feast for Odin"
133,23,28,255984,"Sleeping Gods"
133,24,27,146508,"T.I.M.E Stories"
133,25,26,205059,"Mansions of Madness: Second Edition"
133,26,25,359871,"Arcs"
133,27,24,322354,"DEFCON 1"
133,28,23,337765,"Brian Boru: High King of Ireland"
133,29,22,126163,"Tzolk'in: The Mayan Calendar"
133,30,21,232405,"Western Legends"
133,31,20,418059,"SETI: Search for Extraterrestrial Intelligence"
133,32,19,167355,"Nemesis"
133,33,18,240980,"Blood on the Clocktower"
133,34,17,115746,"War of the Ring: Second Edition"
133,35,16,354570,"Undaunted: Stalingrad"
133,36,15,284653,"Mind MGMT: The Psychic Espionage “Game.”"
133,37,14,285967,"Ankh: Gods of Egypt"
133,38,13,120523,"Nothing Personal"
133,39,12,219100,"UBOOT: The Board Game"
133,40,11,182028,"Through the Ages: A New Story of Civilization"
133,41,10,310873,"Carnegie"
133,42,9,62219,"Dominant Species"
133,43,8,73439,"Troyes"
133,44,7,314040,"Pandemic Legacy: Season 0"
133,45,6,177478,"IKI"
133,46,5,4098,"Age of Steam"
