bgg_id,bgg_name,year_published,play_time,rank,bayes_average,average,users_rated,average_weight,mechanisms,publishers,designers,families,categories
386937,"Lacuna",2023,15,1681,6.33184,7.41486,1720,1.0811,"Zone of Control","CMYK|HUCH!|SAVANA","Mark Gerrits","Components: Rulers|Misc: GettingGames Tutorial Videos|Players: Two-Player Only Games|Theme: Flowers","Abstract Strategy"
315695,"Veiled Fate",2022,90,1695,6.32686,7.53893,1753,2.2281,"Action Points|Deduction|Hand Management|Hidden Roles|Voting","IV Studio (IV Games)","Max Anderson|Zac Dixon|Austin Harrison","Components: Game Trayz Inside|Crowdfunding: Kickstarter","Ancient|Bluffing|Deduction|Miniatures"
392023,"Mycelia",2023,45,1687,6.33086,7.39475,1949,1.9,"Deck, Bag, and Pool Building|Grid Movement|Race|Solo / Solitaire Game","Ravensburger","Daniel Greiner","Components: 3-Dimensional (3D)|Components: Dice with Icons|Components: Gems/Crystals|Digital Implementations: BrettspielWelt|Theme: Mushrooms","Card Game"
286537,"Burgle Bros 2: The Casino Capers",2021,70,1719,6.3146,7.29229,1913,2.4894,"Action Points|Cooperative Game|Dice Rolling|Grid Movement|Modular Board|Solo / Solitaire Game|Three Dimensional Movement|Variable Player Powers","Fowers Games|2Tomatoes Games","Tim Fowers|Jeff Krause","Components: Game Trayz Inside|Containers: Unique Shape|Crowdfunding: Kickstarter|Misc: Watch It Played How To Videos|Players: Games with Solitaire Rules|Theme: Burglary and Heists|Theme: Infiltration|Theme: Mystery / Crime|Theme: Retro","Exploration|Maze|Spies / Secret Agents"
282414,"Pharaon",2019,75,1734,6.31154,7.37946,1780,2.75,"Modular Board|Rondel|Solo / Solitaire Game|Variable Player Powers|Variable Set-up|Worker Placement","Catch Up Games|Arrakis Games|Bard Centrum Gier|Blackrock Games|Engames|Frosted Games|Geronimo Games|MINDOK|Pegasus Spiele|Studio Supernova","Henri Pym|Sylas","Ancient: Egypt|Mythology: Egyptian|Players: Games with Solitaire Rules","Ancient|Economic"
594,"Sleuth",1971,45,1753,6.30647,6.89964,3068,2.4648,"Deduction|Hand Management|Memory|Paper-and-Pencil","3M|The Avalon Hill Game Co|Eagle-Gryphon Games|Face2Face Games|Kärnan|MTS Games|Schmidt France|Schmidt Spiele","Sid Sackson","Series: 3M Gamettes|Series: Bookshelf (Gryphon Games)|Series: Sid Sackson Signature|Theme: Jewels","Card Game|Deduction"
169794,"Haspelknecht: The Story of Early Coal Mining",2015,90,1751,6.30684,7.20749,2027,3.0962,"Action Points|End Game Bonuses|Turn Order: Stat-Based|Variable Set-up|Worker Placement","Quined Games|Capstone Games","Thomas Spitzer","Country: Germany|Occupation: Farmer|Region: North Rhine-Westphalia (Germany)|Series: Coal (Thomas Spitzer)|Series: Master Print (Quined)|Theme: Mining|Theme: Trees and Forests","Environmental|Farming"
356414,"Space Station Phoenix",2022,120,1755,6.30636,7.37795,1700,3.05,"Action Retrieval|End Game Bonuses|Income|Ownership|Variable Player Powers|Variable Set-up|Victory Points as a Resource|Worker Placement","Rio Grande Games","Gabriel J. Cohn","Digital Implementations: Board Game Arena|Digital Implementations: TableTop Simulator Mod (TTS)|Space: Earth's Solar System","Science Fiction|Space Exploration"
312251,"Curious Cargo",2020,60,1760,6.30403,7.03044,2565,3.1765,"Action Points|Network and Route Building|Pick-up and Deliver|Tile Placement","Capstone Games|Frosted Games|Maldito Games","Ryan Courtney","Digital Implementations: TableTop Simulator Mod (TTS)|Misc: Watch It Played How To Videos|Players: Two-Player Only Games","Industry / Manufacturing|Puzzle|Transportation"
3097,"1849: The Game of Sicilian Railways",1998,180,1770,6.3003,8.07493,973,4.1667,"Auction / Bidding|Investment|Network and Route Building|Stock Holding|Tile Placement","All-Aboard Games|Chris Lawson","Chris Lawson|Federico Vellani","Country: Italy|Digital Implementations: 18xx.games|Islands: Sicily (Italy)|Series: 18xx","Economic|Post-Napoleonic|Trains|Transportation"
24827,"Traders of Osaka",2006,30,1764,6.30278,6.8057,3567,2.0418,"Commodity Speculation|Hand Management|Open Drafting|Set Collection|Track Movement","Japon Brand|Z-Man Games|Cube Factory of Ideas|Filosofia Éditions|Kawasaki Factory","Susumu Kawasaki","Ancient: Carthage|Cities: Osaka (Japan)|Components: Map (Continental / National scale)|Components: Multi-Use Cards|Country: Japan|Occupation: Merchant","Ancient|Card Game|Economic|Nautical"
338376,"A Gest of Robin Hood",2024,90,1679,6.33283,7.76363,1351,2.9688,"Area Majority / Influence|Hidden Movement|Push Your Luck|Tug of War","GMT Games","Fred Serval","Admin: Better Description Needed!|Country: England|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Folk Tales & Fairy Tales: Robin Hood|Misc: Watch It Played How To Videos|Players: Two-Player Only Games|Players: Wargames with Rules Supporting Only Two Players|Series: Irregular Conflicts Series (GMT)","Medieval|Wargame"
94104,"Omen: A Reign of War",2011,30,1767,6.30107,7.29637,1835,2.3366,"Area Majority / Influence|Hand Management|Open Drafting|Variable Player Powers","Small Box Games|Kolossal Games","John Clowdus","Admin: Better Description Needed!|Ancient: Greece|Card Games: Lane Battler|Components: Multi-Use Cards|Crowdfunding: Kickstarter|Game: Omen A Reign of War|Mythology: Greek|Players: Two-Player Only Games","Ancient|Card Game|Fantasy|Mythology"
24417,"Factory Fun",2006,45,1774,6.29876,6.79531,3520,2.5,"Pattern Building|Real-Time|Tile Placement","Cwali|Z-Man Games","Corné van Moorsel","Theme: Factories","Industry / Manufacturing|Puzzle|Real-time"
166571,"Tramways",2016,120,1778,6.29612,7.36481,1631,3.8148,"Auction / Bidding|Deck, Bag, and Pool Building|Hand Management|Modular Board|Multi-Use Cards|Network and Route Building|Pick-up and Deliver|Tile Placement|Turn Order: Auction|Variable Set-up","AVStudioGames|Delight|Fractal Juegos","Alban Viard","Components: Multi-Use Cards|Digital Implementations: Tabletopia|Game: Tramways","City Building|Trains|Transportation"
619,"The Bottle Imp",1995,30,1780,6.2959,6.73281,4078,1.8659,"Hot Potato|Score-and-Reset Game|Trick-taking","Bambus Spieleverlag|Lautapelit.fi|Mandoo Games|Mont Tàber|Playagame Edizioni|PopcornEdu|Stronghold Games|数寄ゲームズ (Suki Games)|University Games|Z-Man Games","Günter Cornett","Misc: LongPack Games|Series: Small box (Lautapelit.fi)|Series: Small box (Mont Tàber)","Card Game|Novel-based"
120523,"Nothing Personal",2013,120,1784,6.29565,7.0224,2439,2.7818,"Area Majority / Influence|Dice Rolling|Hand Management|Take That","Dice Tower Games|Game Salute","Stephen Avery|Tom Vasel","Crowdfunding: Kickstarter","Mafia|Negotiation"
233678,"Indian Summer",2017,60,1777,6.29665,6.76036,4137,2.1325,"Grid Coverage|Pattern Building|Rondel|Tile Placement","Edition Spielwiese|Blackrock Games|Compaya.hu: Gamer Café Kft.|Cranio Creations|Game Harbor|Happy Baobab|Hobby Japan|Hobby World|Ludofy Creative|Luma Games|Pegasus Spiele|SD Games|Stronghold Games|White Goblin Games","Uwe Rosenberg","Animals: Squirrels|Category: Combinatorial|Components: Polyominoes|Digital Implementations: Google Play|Digital Implementations: Steam|Players: Games with Solitaire Rules|Series: Puzzle Trilogy (Uwe Rosenberg)|Theme: Nature","Abstract Strategy|Animals|Environmental|Puzzle"
351476,"My City: Roll & Build",2022,30,1765,6.30261,7.07452,2388,1.4783,"Bingo|Dice Rolling|Grid Coverage|Line Drawing|Paper-and-Pencil|Scenario / Mission / Campaign Game|Simultaneous Action Selection|Solo / Solitaire Game","KOSMOS|999 Games|Devir|Galakta|IELLO","Reiner Knizia","Admin: Better Description Needed!|Digital Implementations: Board Game Arena|Mechanism: Campaign Games|Mechanism: Roll-and-Write|Series: My City (Kosmos)|Theme: City|Versions & Editions: Dice Versions of Non-Dice Games|Versions & Editions: Roll- or Flip-and-Write Versions of Non-Writing Games","City Building|Dice"
330950,"Age of Galaxy",2022,60,1762,6.30363,7.60925,1437,3.1731,"Action Drafting|Action Points|Income|Solo / Solitaire Game|Tech Trees / Tech Tracks|Turn Order: Stat-Based|Variable Player Powers|Worker Placement","ICE Makes|Galakta|Pixie Games|TLAMA games","Jeffrey CCH","Crowdfunding: Kickstarter|Digital Implementations: Tabletopia|Mechanism: 4X|Mechanism: Tableau Building|Players: Games with Solitaire Rules","Civilization|Economic|Science Fiction|Space Exploration"
22877,"Fields of Fire",2008,300,1806,6.28941,7.8632,1304,4.252,"Campaign / Battle Card Driven|Modular Board|Solo / Solitaire Game","GMT Games","Ben Hull","Country: France|Country: Korea|Country: Vietnam|Players: Games with Solitaire Rules|Players: Solitaire Only Games|Players: Solitaire Only Wargames|Players: Wargames with Solitaire Rules|Region: Normandy (France)|Series: Fields of Fire","Korean War|Modern Warfare|Vietnam War|Wargame|World War II"
316786,"Tabannusi: Builders of Ur",2021,120,1787,6.29507,7.30064,1832,3.9,"Action Queue|Area Majority / Influence|Contracts|Dice Rolling|End Game Bonuses|Open Drafting|Ownership|Tile Placement","Board&Dice|CMON Global Limited|DiceTree Games|Giant Roc|Giochix.it|Maldito Games|Pixie Games|Portal Games","David Spada|Daniele Tascini","Ancient: Mesopotamia|Crowdfunding: Spieleschmiede|Digital Implementations: Tabletopia|Mechanism: Dice Drafting|Misc: LongPack Games|Occupation: Builder|Theme: Construction","Ancient|City Building"
168,"Empire Builder",1982,180,1802,6.29107,6.96314,3058,2.6318,"Connections|Crayon Rail System|Hexagon Grid|Movement Points|Network and Route Building|Pick-up and Deliver","Mayfair Games","Darwin Bromley|Bill Fawcett","Components: Crayons|Country: USA|Misc: Dice Tower Hall of Fame|Series: Empire Builder Rail Games (Mayfair)","Economic|Trains|Transportation"
297486,"Ride the Rails",2020,60,1786,6.2953,7.13412,2092,2.3043,"Hexagon Grid|Network and Route Building|Pick-up and Deliver|Stock Holding|Turn Order: Stat-Based","Capstone Games","John Bohrer","Category: Combinatorial|Components: Map (Continental / National scale)|Country: USA|Misc: Watch It Played How To Videos|Series: Cube Rails|Series: Iron Rail (Capstone Games)","Economic|Trains|Transportation"
304668,"Robot Quest Arena",2023,60,1779,6.296,7.71075,1379,2.1481,"Deck, Bag, and Pool Building|Grid Movement|King of the Hill|Line of Sight|Resource to Move|Slide / Push|Square Grid","Perfect Day Games|Wise Wizard Games","Robert Dougherty|CJ Moynihan|Paul Waite","Components: 7 x 7 Grids|Crowdfunding: Kickstarter|Theme: Robots","Fighting|Miniatures"
8190,"The Bridges of Shangri-La",2003,60,1805,6.29032,6.92318,2809,2.722,"Area Majority / Influence|Map Reduction|Point to Point Movement|Tile Placement","KOSMOS|999 Games|Überplay","Leo Colovini","Admin: Better Description Needed!|Components: Gems/Crystals|Misc: GettingGames Tutorial Videos|Misc: Mensa Select|Mountain: Himalayas","Abstract Strategy|Mythology|Novel-based|Territory Building|Travel"
67877,"Anomia",2010,30,1809,6.288,6.69141,5425,1.0387,"Pattern Recognition|Speed Matching","Anomia Press|Asmodee|Broadway Toys LTD|Cocktail Games|Coiledspring Games|Competo / Marektoy|DV Games|Happy Baobab|KOSMOS|Lúdilo|Magellan|Nasza Księgarnia|Piatnik","Andrew Innes","Misc: Mensa Select|Series: Anomia","Party Game|Real-time|Trivia|Word Game"
270109,"Iwari",2020,45,1807,6.28858,7.06851,2305,2.1867,"Area Majority / Influence|Cooperative Game|Hand Management|Network and Route Building|Open Drafting|Solo / Solitaire Game","ThunderGryph Games|GateOnGames|TCG Factory","Michael Schacht","Components: Official Music Soundtrack|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Series: 30 Journeys (Thundergryph)|Series: Web of Power / China","Abstract Strategy|Fantasy"
152,"Mü & More",1995,60,1825,6.28265,7.1526,2023,2.5585,"Bids As Wagers|Team-Based Game|Trick-taking","AMIGO|DiceTree Games|Doris & Frank|Rio Grande Games","Doris Matthäus|Frank Nestel","Digital Implementations: Board Game Arena","Card Game|Game System"
235555,"Bios: Origins (Second Edition)",2019,240,1811,6.28674,7.75471,1251,4.1818,"Area Majority / Influence|Auction: Once Around|Cooperative Game|Modular Board|Open Drafting|Solo / Solitaire Game|Tech Trees / Tech Tracks","Sierra Madre Games|Fox in the Box|Ion Game Design","Phil Eklund|Jon Manker","Components: Map (Global Scale)|Crowdfunding: Kickstarter|Digital Implementations: VASSAL|Mechanism: Tableau Building|Players: Games with Solitaire Rules|Series: BIOS (Phil Eklund)|Theme: Biology|Theme: Evolution","Civilization|Environmental|Exploration|Prehistoric|Territory Building"
494,"Ave Caesar",1989,30,1831,6.27991,6.65016,4950,1.3588,"Hand Management|Race|Track Movement","Asmodee|Cafe Games|DiceTree Games|Grow Jogos e Brinquedos|Japon Brand|Man-indo|Möbius Games|Otto Maier Verlag|Pro Ludo|Ravensburger|数寄ゲームズ (Suki Games)|Ubik","Wolfgang Riedesser","Ancient: Rome|Components: Miniatures|Misc: LongPack Games|Series: Book Box (DiceTree)|Sports: Chariot Racing","Ancient|Miniatures|Racing"
13780,"In the Shadow of the Emperor",2004,90,1836,6.2774,6.86319,2971,3.3256,"Action Points|Area Majority / Influence|Take That|Voting|Worker Placement","999 Games|Hans im Glück|Rio Grande Games","Ralf Burkert","Components: Wooden pieces & boards|History: Holy Roman Empire","Medieval|Political"
422732,"Agent Avenue",2024,20,1554,6.37771,7.69806,1486,1.3585,"Hand Management|I Cut, You Choose|Race|Relative Movement|Set Collection|Track Movement","Nerdlab Games|Gém Klub Kft.|IELLO|Pendragon Game Studio|REXhry","Christian Kudahl|Laura Kudahl","Components: Meeples (Animal) / Animeeples|Digital Implementations: TableTop Simulator Mod (TTS)|Theme: Anthropomorphic Animals","Bluffing|Card Game|Spies / Secret Agents"
408180,"Shackleton Base: A Journey to the Moon",2024,120,1625,6.3522,8.02488,1189,3.7179,"Variable Set-up|Worker Placement, Different Worker Types","Sorry We Are French|4GAMES|Arrakis Games|Giant Roc|Hachette Boardgames UK|Happy Baobab|Pandasaurus Games","Fabio Lopiano|Nestore Mangone","Digital Implementations: TableTop Simulator Mod (TTS)|Space: Earth's Moon","Science Fiction|Space Exploration"
294693,"Nokosu Dice",2016,60,1798,6.29225,7.58386,1355,2.2,"Auction / Bidding|Dice Rolling|Open Drafting|Predictive Bid|Trick-taking","Engames|Quoth Games","Yusuke Matsumoto","","Card Game|Dice"
98,"Axis & Allies",1981,180,1838,6.27689,6.57892,11264,3.038,"Area Movement|Dice Rolling|Minimap Resolution|Stat Check Resolution|Team-Based Game","Jedko Games|Milton Bradley|Nova Game Designs|PewterCraft","Larry Harris, Jr.","Components: 3-Dimensional (3D)|Components: Map (Global Scale)|Components: Miniatures|Country: Germany|Country: Japan|Country: Soviet Union|Country: United Kingdom|Country: USA|Digital Implementations: VASSAL|Game: Axis & Allies (Avalon Hill)|Misc: Dice Tower Hall of Fame|Region: The World|Series: Gamemaster (Milton Bradley)|Theme: Nuclear option","Economic|Wargame|World War II"
230267,"Dice Settlers",2018,60,1841,6.27549,6.88283,2964,2.914,"Area Majority / Influence|Deck, Bag, and Pool Building|Dice Rolling|Map Addition|Set Collection|Solo / Solitaire Game|Tile Placement","NSKN Games|Board&Dice|Jumping Turtle Games|Last Level|Lucrum Games|Pixie Games|Schwerkraft-Verlag|テンデイズゲームズ (TendaysGames)","Dávid Turczi","Components: Dice with Icons|Crowdfunding: Kickstarter|Game: Dice Settlers|Mechanism: 4X|Misc: LongPack Games|Players: Games with Solitaire Rules|Theme: Colonial","American West|Civilization|Dice|Exploration|Territory Building"
228372,"Iberian Gauge",2017,90,1832,6.27929,7.2881,1731,2.5588,"Action Queue|Connections|Hexagon Grid|Income|Investment|Network and Route Building|Stock Holding|Turn Order: Pass Order|Victory Points as a Resource","Capstone Games|Winsome Games|Maldito Games","Amabel Holland","Category: Combinatorial|Country: Portugal|Country: Spain|Series: Cube Rails|Series: Iron Rail (Capstone Games)|Series: Winsome Essen Sets","Economic|Trains"
342894,"Mythic Mischief",2022,90,1846,6.2735,7.55435,1452,2.5435,"Action Points|Grid Movement|Variable Player Powers","IV Studio (IV Games)","Max Anderson|Zac Dixon|Austin Harrison","Components: Game Trayz Inside|Crowdfunding: Gamefound|Game: Mythic Mischief|Theme: Books / Libraries|Theme: School / College / University","Abstract Strategy|Fantasy|Miniatures"
314745,"Now or Never",2022,180,1858,6.27131,7.67492,1270,3.629,"Action Drafting|Hand Management|Narrative Choice / Paragraph|Solo / Solitaire Game|Tile Placement|Variable Player Powers","Red Raven Games|Devir|DV Games|Keep Exploring Games|Lucky Duck Games|Schwerkraft-Verlag","Ryan Laukat","Digital Implementations: Tabletopia|Mechanism: Tableau Building|Misc: Forteller Audio Narration|Misc: LongPack Games|Setting: World of Arzium","City Building|Exploration|Fantasy|Science Fiction"
144041,"Patchistory",2013,120,1878,6.26519,7.05525,2207,3.764,"Action Points|Alliances|Auction / Bidding|Grid Movement|Income|Layering|Open Drafting|Simultaneous Action Selection|Tile Placement|Track Movement|Voting|Worker Placement","Deinko Games|Arclight Games|DV Games|Enigma (Bergsala Enigma)|IELLO|StuntKite Publishing","Yeon-Min Jung|Jun-Hyup Kim","Mechanism: Partially overlapping cards|Mechanism: Tableau Building","Bluffing|City Building|Civilization|Economic|Negotiation|Political|Territory Building"
13884,"The Scepter of Zavandor",2004,90,1872,6.26674,6.95536,2583,3.5099,"Auction / Bidding|Set Collection|Variable Player Powers","DiceTree Games|Lookout Games|Z-Man Games","Jens Drögemüller","Admin: Better Description Needed!|Series: Book Box (DiceTree)|Setting: Zavandor","Economic|Fantasy"
295905,"Cosmic Frog",2020,90,1849,6.27329,7.2414,1882,3.0167,"Dice Rolling|Hexagon Grid|Layering|Map Reduction|Pattern Building|Pick-up and Deliver|Set Collection|Slide / Push|Sudden Death Ending|Take That|Tile Placement|Turn Order: Random|Variable Player Powers|Variable Set-up","Devious Weasel Games|Corax Games","Jenna Felli","Animals: Frogs / Toads|Digital Implementations: VASSAL|Theme: Retro","Animals|Dice|Fantasy|Fighting|Miniatures"
248861,"Metro X",2018,20,1876,6.26589,7.09601,2060,1.6923,"Bingo|Network and Route Building|Paper-and-Pencil|Simultaneous Action Selection|Solo / Solitaire Game","OKAZU Brand|Cryptic Cardboard|Gamewright|Kanga Games|Reflexshop","Hisashi Hayashi","Cities: Osaka (Japan)|Cities: Tokyo (Japan)|Country: Japan|Mechanism: Flip-and-Write|Players: Games with Solitaire Rules","Number|Puzzle|Trains"
193728,"Pendragon: The Fall of Roman Britain",2017,360,1884,6.26253,7.87114,1134,4.4922,"Action / Event|Alliances|Area Majority / Influence|Area Movement|Dice Rolling|Events|Income|Simulation|Solo / Solitaire Game|Variable Player Powers|Variable Set-up","GMT Games","Morgane Gouyon-Rety","Ancient: Rome|Components: Map (Continental / National scale)|Components: Multi-Use Cards|Components: Wooden pieces & boards|History: Barbarian migrations and invasions|History: Roman Britain|Players: Games with Solitaire Rules|Players: Wargames with Solitaire Rules|Series: COIN (GMT)|Theme: King Arthur / The Knights of the Round Table / Camelot","Ancient|Medieval|Political|Wargame"
259298,"The Ancient World (Second Edition)",2019,90,1891,6.26131,7.50698,1385,2.8077,"Dice Rolling|Die Icon Resolution|End Game Bonuses|Income|Increase Value of Unchosen Resources|Market|Open Drafting|Set Collection|Turn Order: Claim Action|Variable Player Powers|Worker Placement","Red Raven Games","Ryan Laukat","Components: Dice with Icons|Crowdfunding: Kickstarter|Game: The Ancient World","Ancient|Civilization|Fantasy"
102435,"Navajo Wars",2013,120,1896,6.26055,7.90633,1095,3.9016,"Campaign / Battle Card Driven|Point to Point Movement|Solo / Solitaire Game","GMT Games","Joel Toppen","Players: Games with Solitaire Rules|Players: Wargames with Solitaire Rules|Theme: Colonial|Theme: Native Americans / First Peoples","American Indian Wars|American West|Post-Napoleonic|Wargame"
178054,"A Study in Emerald (Second Edition)",2015,60,1902,6.25828,6.88108,2802,2.9394,"Area Majority / Influence|Auction / Bidding|Deck, Bag, and Pool Building|Hand Management|Hidden Roles|Open Drafting|Point to Point Movement|Team-Based Game","Treefrog Games|Arclight Games|Asterion Press|Ediciones MasQueOca|Grey Fox Games|PHALANX|Schwerkraft-Verlag","Martin Wallace","Books: Sherlock Holmes|Theme: Cthulhu Mythos","Horror|Murder / Mystery|Novel-based|Political|Spies / Secret Agents|Zombies"
103185,"Walnut Grove",2011,60,1917,6.25498,6.96499,2354,2.4691,"Rondel|Tile Placement|Worker Placement","Lookout Games|Heidelberger Spieleverlag","Paul Laane|Touko Tahkokallio","Country: USA|Mechanism: Tableau Building|Occupation: Farmer|Players: Games with Solitaire Rules|Theme: Seasons of the year","American West|Farming"
8129,"Sluff Off!",2003,30,1914,6.25625,6.87493,2765,1.8559,"Hand Management|Predictive Bid|Trick-taking","AMIGO|Asmodee|Eagle-Gryphon Games|Fantasmagoria|Gigamic|Kikigagne?|Lautapelit.fi|SimplyFun","Stefan Dorra","Series: The E•G•G|Series: Wizard (Amigo)","Card Game"
385680,"Path of Civilization",2023,120,1882,6.26349,7.25067,1855,2.7857,"Events|Hand Management|Simultaneous Action Selection|Tags|Tech Trees / Tech Tracks|Track Movement|Variable Set-up","Captain Games","Fabien Gridel","Components: AI generated illustrations|Digital Implementations: Board Game Arena|Digital Implementations: TableTop Simulator Mod (TTS)","Civilization"
402663,"Salton Sea",2024,120,1866,6.26917,7.48984,1510,3.8291,"Contracts|Hand Management|Income|Investment|Solo / Solitaire Game|Stock Holding|Worker Placement","Devir|CMON Global Limited|IELLO","David Bernal","Country: USA|Players: Games with Solitaire Rules|Series: Small Box Euros (Devir)|States: California|Theme: Climate Change|Theme: Environmental Protection / Degradation / Pollution","Industry / Manufacturing"
277927,"Bites",2020,20,1903,6.25815,7.09493,2029,1.4762,"Commodity Speculation|End Game Bonuses|Map Reduction|Modular Board|Set Collection|Track Movement|Variable Set-up","BoardGameTables.com|Allplay|Last Level|SUNNY BIRD","Brigitte Ditt|Wolfgang Ditt","Animals: Ants|Components: Meeples (Animal) / Animeeples|Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Theme: Food / Cooking","Abstract Strategy|Animals"
314582,"Amsterdam",2022,120,1885,6.26237,7.73153,1174,3.4222,"Action Points|Dice Rolling|Hand Management|Network and Route Building|Open Drafting|Pick-up and Deliver|Set Collection|Solo / Solitaire Game","Queen Games|White Goblin Games","Stefan Feld","Cities: Amsterdam (The Netherlands)|Components: Game Trayz Inside|Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Mechanism: Tableau Building|Misc: LongPack Games|Players: Games with Solitaire Rules|Series: Stefan Feld City Collection|Theme: Canals","Dice"
204135,"Skyjo",2015,45,1921,6.25428,6.67674,5220,1.0611,"Set Collection","Lúdilo|Magilano|Spelialisten","Alexander Bernhardt","Card Games: Draw and Discard|Card Games: Exchange|Misc: Lowest Score Wins|Traditional Card Games: Golf","Card Game|Math"
423,"1856: Railroading in Upper Canada from 1856",1995,300,1933,6.24981,7.47112,1353,4.2529,"Auction / Bidding|Network and Route Building|Stock Holding|Tile Placement","Mayfair Games","Bill Dixon","Country: Canada|Digital Implementations: 18xx.games|Series: 18xx","Economic|Trains"
8098,"Jungle Speed",1997,10,1925,6.25186,6.45767,13900,1.1301,"Pattern Recognition|Speed Matching","Asmodee|(Unknown)|Asterion Press|Boardgame Space|Crómola|FoxMind Israel|Galápagos Jogos|Gém Klub Kft.|Gibsons|Goldsieber Spiele|Hobby Japan|Inter Hobby Co., Ltd.|KADABRA|Kaissa Chess & Games|Korea Boardgames|Lautapelit.fi|Lifestyle Boardgames Ltd|Nordic Games GmbH|Piatnik|Ponva d.o.o.|Rebel Sp. z o.o.|Swan Panasia Co., Ltd.|Tactic|Top Toys|Week End Games|Y.E.S. A/S|Zygomatic|Ігромаг","Thomas Vuarchex|Pierrick Yakovenko","Game: Jungle Speed|Misc: Dice Tower Hall of Fame","Action / Dexterity|Card Game|Party Game|Real-time"
41933,"Arctic Scavengers",2009,60,1941,6.2477,6.74954,3549,2.2617,"Deck, Bag, and Pool Building|Hand Management|Open Drafting","Driftwood Games|Rio Grande Games|Ystari Games","Robert K. Gabhart","Digital Implementations: Board Game Arena|Game: Arctic Scavengers|Mechanics: Pure Deckbuilding|Players: Games with expansions that add solo play|Region: Arctic|Theme: Post-Apocalyptic|Theme: Survival","Bluffing|Card Game|Fighting"
251747,"Atlantic Chase: The Kriegsmarine Against the Home Fleet 1939-1942",2021,120,1948,6.24563,8.29299,896,3.3607,"Dice Rolling|Grid Movement|Hexagon Grid|Simulation|Solo / Solitaire Game","GMT Games","Jeremy White","Components: Wooden pieces & boards|Country: Germany|Digital Implementations: VASSAL|Players: Games with Solitaire Rules|Players: Wargames with Solitaire Rules|Region: Atlantic Ocean","Nautical|Wargame|World War II"
419195,"Fishing",2024,60,1706,6.32139,7.338,1792,1.8919,"Deck, Bag, and Pool Building|Trick-taking","2F-Spiele|2Tomatoes Games|999 Games|Asmodee|Giochi Uniti|Lautapelit.fi|Ludofun|Matagot|Rio Grande Games|SUNNY BIRD|TLAMA games","Friedemann Friese","Theme: Fishing / Angling","Animals|Card Game|Nautical"
12750,"1860: Railways on the Isle of Wight",2004,240,1967,6.24012,7.85066,1004,4.1209,"Auction / Bidding|Network and Route Building|Stock Holding|Tile Placement","All-Aboard Games|JKLM Games|Z-Man Games","Mike Hutton","Digital Implementations: 18xx.games|Islands: Isle of Wight (England)|Series: 18xx","Economic|Trains|Transportation"
252446,"Key Flow",2018,75,1968,6.23943,7.30137,1509,2.8889,"Closed Drafting|Neighbor Scope|Network and Route Building|Set Collection|Simultaneous Action Selection|Worker Placement","R&D Games|HUCH!","Sebastian Bleasdale|Richard Breese|Ian Vincent","Digital Implementations: Tabletopia|Series: Key (Richard Breese)","Card Game|City Building|Economic|Farming|Medieval"
382518,"Sankoré: The Pride of Mansa Musa",2024,180,1868,6.26841,7.95936,1086,4.1825,"Action Points|Area Majority / Influence|Contracts|End Game Bonuses|Point to Point Movement|Resource Queue|Simulation|Solo / Solitaire Game|Tech Trees / Tech Tracks|Worker Placement|Worker Placement, Different Worker Types","Osprey Games|Giant Roc|Super Meeple|YOKA Games","Mandela Fernandez-Grandon|Fabio Lopiano","Admin: Better Description Needed!|Animals: Camels|Continents: Africa|Country: Mali|Players: Games with Solitaire Rules|Theme: School / College / University","Ancient|City Building|Civilization|Economic|Educational|Medieval"
303551,"Polis",2020,120,1965,6.24139,8.11286,942,3.8169,"Area Majority / Influence|Area Movement|Card Play Conflict Resolution|Dice Rolling|Market|Simulation|Turn Order: Stat-Based|Victory Points as a Resource","Devir","Fran Diaz","Ancient: Greece|Ancient: Sparta|Cities: Athens (Greece)|Components: Map (Continental / National scale)|Digital Implementations: TableTop Simulator Mod (TTS)|History: Peloponnesian War|Misc: LongPack Games|Players: Two-Player Only Games|Region: Aegean Sea","Ancient|Economic|Wargame"
73369,"51st State",2010,90,1997,6.23356,6.7918,3052,3.1008,"Hand Management|Open Drafting|Variable Player Powers","Portal Games|Edge Entertainment|IELLO|Toy Vault, Inc.","Ignacy Trzewiczek","Game: 51st State|Mechanism: Tableau Building|Setting: Neuroshima|Theme: Post-Apocalyptic|Versions & Editions: Board Game Versions of Role-Playing Games","Card Game|City Building|Economic|Science Fiction"
172996,"The King Is Dead",2015,50,1979,6.23648,7.10182,1930,2.4462,"Area Majority / Influence|Campaign / Battle Card Driven|Communication Limits|Hand Management|Map Reduction|Team-Based Game|Turn Order: Pass Order|Variable Set-up","Osprey Games|Giochix.it","Peer Sylvester","Category: Combinatorial|Components: Map (Continental / National scale)|Country: England|Country: Scotland|Country: Wales","Medieval|Political|Wargame"
